,peak_val_dBm,peak_height_dB,f_deviation_pct_span,f_hz,f_ghz,f_rf,f_sg_rf,f_if,f_lo,f_sg_lo,lo_harm,try_no
203,-23.76466751,51.369197845,0.0,52180000000.0,52.18,52180000000.0,13045000000,14000000000.0,38180000000.0,9545000000,1,2
204,-23.67902756,52.57624053999999,0.0,52240000000.0,52.24,52240000000.0,13060000000,14000000000.0,38240000000.0,9560000000,1,2
205,-23.50154877,51.91708374000001,0.0,52300000000.0,52.3,52300000000.0,13075000000,14000000000.0,38300000000.0,9575000000,1,2
206,-23.33390808,52.390335085000004,0.04761904761905189,52360000000.0,52.36,52360000000.0,13090000000,14000000000.0,38360000000.0,9590000000,1,2
207,-23.20241165,52.371051789999996,0.0,52420000000.0,52.42,52420000000.0,13105000000,14000000000.0,38420000000.0,9605000000,1,2
208,-23.1703701,51.83451271,-0.04761904761904634,52480000000.0,52.48,52480000000.0,13120000000,14000000000.0,38480000000.0,9620000000,1,2
209,-23.07947922,52.71583175000001,0.0,52540000000.0,52.54,52540000000.0,13135000000,14000000000.0,38540000000.0,9635000000,1,2
210,-22.97971725,51.53725815000001,0.0,52600000000.0,52.6,52600000000.0,13150000000,14000000000.0,38600000000.0,9650000000,1,2
211,-22.84131622,52.08801651500001,0.0,52660000000.0,52.66,52660000000.0,13165000000,14000000000.0,38660000000.0,9665000000,1,2
212,-22.76083755,52.239974979999985,0.0,52720000000.0,52.72,52720000000.0,13180000000,14000000000.0,38720000000.0,9680000000,1,2
213,-22.71781921,52.76763534999999,0.0,52780000000.0,52.78,52780000000.0,13195000000,14000000000.0,38780000000.0,9695000000,1,2
214,-22.66501236,52.114334105000005,0.0,52840000000.0,52.84,52840000000.0,13210000000,14000000000.0,38840000000.0,9710000000,1,2
215,-22.52872086,52.13873671999999,-0.04761904761904634,52900000000.0,52.9,52900000000.0,13225000000,14000000000.0,38900000000.0,9725000000,1,2
216,-22.42377281,52.61979865999999,0.0,52960000000.0,52.96,52960000000.0,13240000000,14000000000.0,38960000000.0,9740000000,1,2
217,-22.39897537,51.987957005,0.0,53020000000.0,53.02,53020000000.0,13255000000,14000000000.0,39020000000.0,9755000000,1,2
218,-22.43778229,52.68368911499999,0.0,53080000000.0,53.08,53080000000.0,13270000000,14000000000.0,39080000000.0,9770000000,1,2
219,-22.40063858,52.06527328500001,0.0,53140000000.0,53.14,53140000000.0,13285000000,14000000000.0,39140000000.0,9785000000,1,2
220,-22.26121521,51.782489775,-0.04761904761904634,53200000000.0,53.2,53200000000.0,13300000000,14000000000.0,39200000000.0,9800000000,1,2
221,-22.16401291,52.52872848,0.0,53260000000.0,53.26,53260000000.0,13315000000,14000000000.0,39260000000.0,9815000000,1,2
222,-22.16648102,52.49584198,-0.04761904761904634,53320000000.0,53.32,53320000000.0,13330000000,14000000000.0,39320000000.0,9830000000,1,2
223,-22.24209213,51.579448705000004,0.0,53380000000.0,53.38,53380000000.0,13345000000,14000000000.0,39380000000.0,9845000000,1,2
224,-22.24825096,52.89453316,0.0,53440000000.0,53.44,53440000000.0,13360000000,14000000000.0,39440000000.0,9860000000,1,2
225,-22.22911072,52.118854520000006,-0.04761904761904634,53500000000.0,53.5,53500000000.0,13375000000,14000000000.0,39500000000.0,9875000000,1,2
226,-22.10170746,52.13260650500001,0.0,53560000000.0,53.56,53560000000.0,13390000000,14000000000.0,39560000000.0,9890000000,1,2
227,-22.08176994,51.57245064499999,0.0,53620000000.0,53.62,53620000000.0,13405000000,14000000000.0,39620000000.0,9905000000,1,2
228,-22.15195465,52.806030275000005,0.04761904761905189,53680000000.0,53.68,53680000000.0,13420000000,14000000000.0,39680000000.0,9920000000,1,1
229,-22.23748779,52.68341828,0.0,53740000000.0,53.74,53740000000.0,13435000000,14000000000.0,39740000000.0,9935000000,1,2
230,-22.10624123,52.27430534000001,0.0,53800000000.0,53.8,53800000000.0,13450000000,14000000000.0,39800000000.0,9950000000,1,2
231,-21.93130112,52.64933395,0.0,53860000000.0,53.86,53860000000.0,13465000000,14000000000.0,39860000000.0,9965000000,1,2
232,-21.90200424,51.305336005,-0.04761904761904634,53920000000.0,53.92,53920000000.0,13480000000,14000000000.0,39920000000.0,9980000000,1,2
233,-22.00099182,52.543334965,0.0,53980000000.0,53.98,53980000000.0,13495000000,14000000000.0,39980000000.0,9995000000,1,1
234,-22.04421616,50.55997085,0.0,54040000000.0,54.04,54040000000.0,13510000000,14000000000.0,40040000000.0,10010000000,1,2
235,-21.80921555,51.78110504,-0.04761904761904634,54100000000.0,54.1,54100000000.0,13525000000,14000000000.0,40100000000.0,10025000000,1,2
236,-21.74920273,52.090091705,0.0,54160000000.0,54.16,54160000000.0,13540000000,14000000000.0,40160000000.0,10040000000,1,2
237,-21.72855186,51.31927681500001,0.0,54220000000.0,54.22,54220000000.0,13555000000,14000000000.0,40220000000.0,10055000000,1,2
238,-21.79200172,51.59308433999999,0.0,54280000000.0,54.28,54280000000.0,13570000000,14000000000.0,40280000000.0,10070000000,1,2
239,-21.70453262,51.13351822,0.0,54340000000.0,54.34,54340000000.0,13585000000,14000000000.0,40340000000.0,10085000000,1,2
240,-21.64707756,52.03662681499999,0.0,54400000000.0,54.4,54400000000.0,13600000000,14000000000.0,40400000000.0,10100000000,1,2
241,-21.676548,51.605186465,0.0,54460000000.0,54.46,54460000000.0,13615000000,14000000000.0,40460000000.0,10115000000,1,2
242,-21.71883392,51.95954132500001,0.0,54520000000.0,54.52,54520000000.0,13630000000,14000000000.0,40520000000.0,10130000000,1,2
243,-21.67126465,50.63375473000001,0.0,54580000000.0,54.58,54580000000.0,13645000000,14000000000.0,40580000000.0,10145000000,1,2
244,-21.64748764,51.805095675,0.04761904761905189,54640000000.0,54.64,54640000000.0,13660000000,14000000000.0,40640000000.0,10160000000,1,2
245,-21.676651,50.156154629999996,0.0,54700000000.0,54.7,54700000000.0,13675000000,14000000000.0,40700000000.0,10175000000,1,2
246,-21.66936493,52.107719419999995,0.0,54760000000.0,54.76,54760000000.0,13690000000,14000000000.0,40760000000.0,10190000000,1,1
247,-21.65502739,51.627695085,0.0,54820000000.0,54.82,54820000000.0,13705000000,14000000000.0,40820000000.0,10205000000,1,2
248,-21.66802979,50.436702724999996,0.0,54880000000.0,54.88,54880000000.0,13720000000,14000000000.0,40880000000.0,10220000000,1,2
249,-21.7650547,50.342382435,0.04761904761905189,54940000000.0,54.94,54940000000.0,13735000000,14000000000.0,40940000000.0,10235000000,1,2
250,-21.77087212,49.393785470000005,0.0,55000000000.0,55.0,55000000000.0,13750000000,14000000000.0,41000000000.0,10250000000,1,2
251,-21.77089691,51.10359955,0.0,55060000000.0,55.06,55060000000.0,13765000000,14000000000.0,41060000000.0,10265000000,1,2
252,-21.77264023,51.58027648499999,0.0,55120000000.0,55.12,55120000000.0,13780000000,14000000000.0,41120000000.0,10280000000,1,2
253,-21.9580574,49.98661423499999,0.04761904761905189,55180000000.0,55.18,55180000000.0,13795000000,14000000000.0,41180000000.0,10295000000,1,1
254,-22.09943962,50.16748237499999,-0.04761904761904634,55240000000.0,55.24,55240000000.0,13810000000,14000000000.0,41240000000.0,10310000000,1,2
255,-22.12944794,50.458915705,-0.04761904761904634,55300000000.0,55.3,55300000000.0,13825000000,14000000000.0,41300000000.0,10325000000,1,2
256,-22.06258583,50.65051842,0.0,55360000000.0,55.36,55360000000.0,13840000000,14000000000.0,41360000000.0,10340000000,1,2
257,-22.09873581,50.11840057,0.0,55420000000.0,55.42,55420000000.0,13855000000,14000000000.0,41420000000.0,10355000000,1,1
258,-22.29950333,50.09692001,0.0,55480000000.0,55.48,55480000000.0,13870000000,14000000000.0,41480000000.0,10370000000,1,2
259,-22.40940094,51.03718567,0.0,55540000000.0,55.54,55540000000.0,13885000000,14000000000.0,41540000000.0,10385000000,1,2
260,-22.38426208,51.23104096,0.0,55600000000.0,55.6,55600000000.0,13900000000,14000000000.0,41600000000.0,10400000000,1,2
261,-22.24838066,51.065439225000006,0.0,55660000000.0,55.66,55660000000.0,13915000000,14000000000.0,41660000000.0,10415000000,1,2
262,-22.36128426,50.330972669999994,0.0,55720000000.0,55.72,55720000000.0,13930000000,14000000000.0,41720000000.0,10430000000,1,1
263,-22.41819763,50.64475250499999,0.04761904761905189,55780000000.0,55.78,55780000000.0,13945000000,14000000000.0,41780000000.0,10445000000,1,2
264,-22.53080368,51.02099991,0.04761904761905189,55840000000.0,55.84,55840000000.0,13960000000,14000000000.0,41840000000.0,10460000000,1,1
265,-22.47635269,50.642860415,0.0,55900000000.0,55.9,55900000000.0,13975000000,14000000000.0,41900000000.0,10475000000,1,2
266,-22.45673752,50.17507553,0.0,55960000000.0,55.96,55960000000.0,13990000000,14000000000.0,41960000000.0,10490000000,1,2
267,-22.40682602,51.19825744500001,0.0,56020000000.0,56.02,56020000000.0,14005000000,14000000000.0,42020000000.0,10505000000,1,2
268,-22.46372223,51.54105376999999,0.0,56080000000.0,56.08,56080000000.0,14020000000,14000000000.0,42080000000.0,10520000000,1,2
269,-22.60749817,50.630970000000005,0.04761904761905189,56140000000.0,56.14,56140000000.0,14035000000,14000000000.0,42140000000.0,10535000000,1,2
270,-22.61584473,52.23688506499999,0.0,56200000000.0,56.2,56200000000.0,14050000000,14000000000.0,42200000000.0,10550000000,1,2
271,-22.65720749,50.573402400000006,0.0,56260000000.0,56.26,56260000000.0,14065000000,14000000000.0,42260000000.0,10565000000,1,1
272,-22.58463287,51.874214175,0.0,56320000000.0,56.32,56320000000.0,14080000000,14000000000.0,42320000000.0,10580000000,1,2
273,-22.69344139,50.35647392499999,0.0,56380000000.0,56.38,56380000000.0,14095000000,14000000000.0,42380000000.0,10595000000,1,2
274,-22.60857391,51.22035599499999,0.0,56440000000.0,56.44,56440000000.0,14110000000,14000000000.0,42440000000.0,10610000000,1,2
275,-22.78938675,51.931217190000005,0.04761904761905189,56500000000.0,56.5,56500000000.0,14125000000,14000000000.0,42500000000.0,10625000000,1,2
276,-23.06008911,50.37463379,0.0,56560000000.0,56.56,56560000000.0,14140000000,14000000000.0,42560000000.0,10640000000,1,2
277,-23.51295471,51.48848343,0.0,56620000000.0,56.62,56620000000.0,14155000000,14000000000.0,42620000000.0,10655000000,1,2
278,-22.7971611,49.873645784999994,0.04761904761905189,56680000000.0,56.68,56680000000.0,14170000000,14000000000.0,42680000000.0,10670000000,1,1
279,-22.78709412,51.92745208,-0.04761904761904634,56740000000.0,56.74,56740000000.0,14185000000,14000000000.0,42740000000.0,10685000000,1,2
280,-23.69527054,51.00336075000001,0.0,56800000000.0,56.8,56800000000.0,14200000000,14000000000.0,42800000000.0,10700000000,1,2
281,-24.82291031,51.56334305,0.0,56860000000.0,56.86,56860000000.0,14215000000,14000000000.0,42860000000.0,10715000000,1,2
282,-24.96872902,51.64380455,0.0,56920000000.0,56.92,56920000000.0,14230000000,14000000000.0,42920000000.0,10730000000,1,2
283,-23.96907616,51.579538345,0.0,56980000000.0,56.98,56980000000.0,14245000000,14000000000.0,42980000000.0,10745000000,1,2
284,-24.27238846,51.07983780000001,-0.04761904761904634,57040000000.0,57.04,57040000000.0,14260000000,14000000000.0,43040000000.0,10760000000,1,2
285,-24.67561722,51.487010950000005,-0.04761904761904634,57100000000.0,57.1,57100000000.0,14275000000,14000000000.0,43100000000.0,10775000000,1,2
286,-25.19128799,51.55700683999999,0.0,57160000000.0,57.16,57160000000.0,14290000000,14000000000.0,43160000000.0,10790000000,1,2
287,-24.55216217,51.04402542,0.0,57220000000.0,57.22,57220000000.0,14305000000,14000000000.0,43220000000.0,10805000000,1,2
288,-24.59036255,50.2959671,0.0,57280000000.0,57.28,57280000000.0,14320000000,14000000000.0,43280000000.0,10820000000,1,2
289,-24.83989525,51.130266184999996,0.0,57340000000.0,57.34,57340000000.0,14335000000,14000000000.0,43340000000.0,10835000000,1,1
290,-25.22249603,50.261611939999995,0.0,57400000000.0,57.4,57400000000.0,14350000000,14000000000.0,43400000000.0,10850000000,1,2
291,-25.2128067,50.60790634499999,0.0,57460000000.0,57.46,57460000000.0,14365000000,14000000000.0,43460000000.0,10865000000,1,1
292,-25.30114174,51.17945289499999,0.04761904761905189,57520000000.0,57.52,57520000000.0,14380000000,14000000000.0,43520000000.0,10880000000,1,2
293,-25.49649048,50.664115904999996,0.0,57580000000.0,57.58,57580000000.0,14395000000,14000000000.0,43580000000.0,10895000000,1,2
294,-25.55537605,50.80298805499999,0.0,57640000000.0,57.64,57640000000.0,14410000000,14000000000.0,43640000000.0,10910000000,1,2
295,-25.44386673,50.29954910000001,0.0,57700000000.0,57.7,57700000000.0,14425000000,14000000000.0,43700000000.0,10925000000,1,2
296,-25.57725906,50.21862793499999,0.0,57760000000.0,57.76,57760000000.0,14440000000,14000000000.0,43760000000.0,10940000000,1,2
297,-25.89612198,51.17074585,0.0,57820000000.0,57.82,57820000000.0,14455000000,14000000000.0,43820000000.0,10955000000,1,2
298,-25.85758209,50.96770858499999,0.0,57880000000.0,57.88,57880000000.0,14470000000,14000000000.0,43880000000.0,10970000000,1,2
299,-26.04223442,51.32987022500001,0.0,57940000000.0,57.94,57940000000.0,14485000000,14000000000.0,43940000000.0,10985000000,1,2
300,-25.90535164,50.304819110000004,0.0,58000000000.0,58.0,58000000000.0,14500000000,14000000000.0,44000000000.0,11000000000,1,2
301,-26.49604034,51.053176885000006,0.04761904761905189,58060000000.0,58.06,58060000000.0,14515000000,14000000000.0,44060000000.0,11015000000,1,2
302,-26.37631607,50.415546414999994,-0.04761904761904634,58120000000.0,58.12,58120000000.0,14530000000,14000000000.0,44120000000.0,11030000000,1,2
303,-26.58803558,49.66884995000001,0.0,58180000000.0,58.18,58180000000.0,14545000000,14000000000.0,44180000000.0,11045000000,1,2
304,-26.4128933,51.65431784999999,0.0,58240000000.0,58.24,58240000000.0,14560000000,14000000000.0,44240000000.0,11060000000,1,2
305,-26.97275352,50.695234305,0.04761904761905189,58300000000.0,58.3,58300000000.0,14575000000,14000000000.0,44300000000.0,11075000000,1,2
306,-26.91398239,51.49731445500001,-0.04761904761904634,58360000000.0,58.36,58360000000.0,14590000000,14000000000.0,44360000000.0,11090000000,1,1
307,-27.08948708,50.170179360000006,0.0,58420000000.0,58.42,58420000000.0,14605000000,14000000000.0,44420000000.0,11105000000,1,2
308,-27.16665268,50.85854721,-0.04761904761904634,58480000000.0,58.48,58480000000.0,14620000000,14000000000.0,44480000000.0,11120000000,1,2
309,-27.20491982,50.76919746,0.0,58540000000.0,58.54,58540000000.0,14635000000,14000000000.0,44540000000.0,11135000000,1,2
310,-27.34870338,50.97451210499999,0.0,58600000000.0,58.6,58600000000.0,14650000000,14000000000.0,44600000000.0,11150000000,1,2
311,-27.38237,51.42640685499999,0.04761904761905189,58660000000.0,58.66,58660000000.0,14665000000,14000000000.0,44660000000.0,11165000000,1,2
312,-27.5661335,49.890886305,0.04761904761905189,58720000000.0,58.72,58720000000.0,14680000000,14000000000.0,44720000000.0,11180000000,1,2
313,-27.51501846,50.93816376,0.04761904761905189,58780000000.0,58.78,58780000000.0,14695000000,14000000000.0,44780000000.0,11195000000,1,2
314,-27.64926529,50.61230468999999,0.0,58840000000.0,58.84,58840000000.0,14710000000,14000000000.0,44840000000.0,11210000000,1,2
315,-27.64718246,51.838500980000006,0.0,58900000000.0,58.9,58900000000.0,14725000000,14000000000.0,44900000000.0,11225000000,1,2
316,-28.01669312,50.734966275000005,0.0,58960000000.0,58.96,58960000000.0,14740000000,14000000000.0,44960000000.0,11240000000,1,2
317,-27.88039017,50.889533994999994,0.04761904761905189,59020000000.0,59.02,59020000000.0,14755000000,14000000000.0,45020000000.0,11255000000,1,2
318,-28.1152935,50.719186785,0.04761904761905189,59080000000.0,59.08,59080000000.0,14770000000,14000000000.0,45080000000.0,11270000000,1,2
319,-28.2443943,50.41504479000001,-0.04761904761904634,59140000000.0,59.14,59140000000.0,14785000000,14000000000.0,45140000000.0,11285000000,1,2
320,-28.42696953,51.532884599999996,0.0,59200000000.0,59.2,59200000000.0,14800000000,14000000000.0,45200000000.0,11300000000,1,2
321,-28.37021255,51.456287389999986,0.04761904761905189,59260000000.0,59.26,59260000000.0,14815000000,14000000000.0,45260000000.0,11315000000,1,2
322,-28.47289085,51.41561318000001,0.0,59320000000.0,59.32,59320000000.0,14830000000,14000000000.0,45320000000.0,11330000000,1,2
323,-28.73082161,50.864103315,0.0,59380000000.0,59.38,59380000000.0,14845000000,14000000000.0,45380000000.0,11345000000,1,2
324,-28.76216698,50.009389875,0.0,59440000000.0,59.44,59440000000.0,14860000000,14000000000.0,45440000000.0,11360000000,1,2
325,-28.70378113,50.977241515,0.0,59500000000.0,59.5,59500000000.0,14875000000,14000000000.0,45500000000.0,11375000000,1,2
326,-28.71442413,50.12858962999999,0.0,59560000000.0,59.56,59560000000.0,14890000000,14000000000.0,45560000000.0,11390000000,1,2
327,-29.04043007,50.64864158499999,0.0,59620000000.0,59.62,59620000000.0,14905000000,14000000000.0,45620000000.0,11405000000,1,2
328,-29.08299828,49.93903160000001,-0.04761904761904634,59680000000.0,59.68,59680000000.0,14920000000,14000000000.0,45680000000.0,11420000000,1,2
329,-29.18062973,50.80312729,0.0,59740000000.0,59.74,59740000000.0,14935000000,14000000000.0,45740000000.0,11435000000,1,2
330,-29.04208183,50.23354148999999,0.0,59800000000.0,59.8,59800000000.0,14950000000,14000000000.0,45800000000.0,11450000000,1,2
331,-29.2322979,49.106924055,0.0,59860000000.0,59.86,59860000000.0,14965000000,14000000000.0,45860000000.0,11465000000,1,2
332,-29.31063271,50.46251868999999,0.0,59920000000.0,59.92,59920000000.0,14980000000,14000000000.0,45920000000.0,11480000000,1,2
333,-29.57902145,51.44076157000001,-0.04761904761904634,59980000000.0,59.98,59980000000.0,14995000000,14000000000.0,45980000000.0,11495000000,1,2
334,-29.61228943,51.63375854,-0.04761904761904634,60040000000.0,60.04,60040000000.0,15010000000,14000000000.0,46040000000.0,11510000000,1,2
335,-29.68388367,51.01445770000001,0.0,60100000000.0,60.1,60100000000.0,15025000000,14000000000.0,46100000000.0,11525000000,1,2
336,-29.91275215,51.06755638,0.0,60160000000.0,60.16,60160000000.0,15040000000,14000000000.0,46160000000.0,11540000000,1,2
337,-30.07608604,50.974203115,0.0,60220000000.0,60.22,60220000000.0,15055000000,14000000000.0,46220000000.0,11555000000,1,2
338,-30.33920097,50.19155311999999,0.0,60280000000.0,60.28,60280000000.0,15070000000,14000000000.0,46280000000.0,11570000000,1,2
339,-30.34610748,50.444770815,-0.04761904761904634,60340000000.0,60.34,60340000000.0,15085000000,14000000000.0,46340000000.0,11585000000,1,2
340,-30.4901123,51.39969254,0.0,60400000000.0,60.4,60400000000.0,15100000000,14000000000.0,46400000000.0,11600000000,1,2
341,-30.65073776,50.89505005000001,0.0,60460000000.0,60.46,60460000000.0,15115000000,14000000000.0,46460000000.0,11615000000,1,2
342,-30.89352989,50.280336379999994,0.0,60520000000.0,60.52,60520000000.0,15130000000,14000000000.0,46520000000.0,11630000000,1,2
343,-30.73343468,49.95974540499999,-0.04761904761904634,60580000000.0,60.58,60580000000.0,15145000000,14000000000.0,46580000000.0,11645000000,1,2
344,-30.70094109,50.814161295000005,0.0,60640000000.0,60.64,60640000000.0,15160000000,14000000000.0,46640000000.0,11660000000,1,2
345,-30.75319481,50.190076825000006,0.0,60700000000.0,60.7,60700000000.0,15175000000,14000000000.0,46700000000.0,11675000000,1,2
346,-30.62772369,51.61567688000001,0.0,60760000000.0,60.76,60760000000.0,15190000000,14000000000.0,46760000000.0,11690000000,1,2
347,-30.49778366,50.40366745,0.04761904761905189,60820000000.0,60.82,60820000000.0,15205000000,14000000000.0,46820000000.0,11705000000,1,2
348,-30.13698387,50.67477988999999,0.0,60880000000.0,60.88,60880000000.0,15220000000,14000000000.0,46880000000.0,11720000000,1,2
349,-30.12134361,49.91064644000001,0.0,60940000000.0,60.94,60940000000.0,15235000000,14000000000.0,46940000000.0,11735000000,1,2
350,-30.23744392,50.21645545999999,0.0,61000000000.0,61.0,61000000000.0,15250000000,14000000000.0,47000000000.0,11750000000,1,2
351,-30.16893578,50.89821051999999,0.0,61060000000.0,61.06,61060000000.0,15265000000,14000000000.0,47060000000.0,11765000000,1,2
352,-30.31499481,50.030017855,0.0,61120000000.0,61.12,61120000000.0,15280000000,14000000000.0,47120000000.0,11780000000,1,2
353,-29.98164749,50.84053421,0.0,61180000000.0,61.18,61180000000.0,15295000000,14000000000.0,47180000000.0,11795000000,1,2
354,-30.36440086,50.004179005,0.0,61240000000.0,61.24,61240000000.0,15310000000,14000000000.0,47240000000.0,11810000000,1,2
355,-30.31386566,50.23984528,0.0,61300000000.0,61.3,61300000000.0,15325000000,14000000000.0,47300000000.0,11825000000,1,1
356,-30.31285477,51.32650375,0.0,61360000000.0,61.36,61360000000.0,15340000000,14000000000.0,47360000000.0,11840000000,1,2
357,-30.22179413,50.368858335000006,0.0,61420000000.0,61.42,61420000000.0,15355000000,14000000000.0,47420000000.0,11855000000,1,2
358,-30.85598373,50.47291184,0.0,61480000000.0,61.48,61480000000.0,15370000000,14000000000.0,47480000000.0,11870000000,1,2
359,-31.15099907,50.89952659500001,-0.04761904761904634,61540000000.0,61.54,61540000000.0,15385000000,14000000000.0,47540000000.0,11885000000,1,2
360,-31.5765934,50.54257010999999,0.0,61600000000.0,61.6,61600000000.0,15400000000,14000000000.0,47600000000.0,11900000000,1,2
361,-31.38245392,51.806625365,-0.04761904761904634,61660000000.0,61.66,61660000000.0,15415000000,14000000000.0,47660000000.0,11915000000,1,2
362,-31.71505928,50.124505995,0.0,61720000000.0,61.72,61720000000.0,15430000000,14000000000.0,47720000000.0,11930000000,1,2
363,-32.64281845,50.25417327499999,0.0,61780000000.0,61.78,61780000000.0,15445000000,14000000000.0,47780000000.0,11945000000,1,2
364,-33.38893127,50.17660523000001,-0.04761904761904634,61840000000.0,61.84,61840000000.0,15460000000,14000000000.0,47840000000.0,11960000000,1,1
365,-34.6752739,50.821174615,0.0,61900000000.0,61.9,61900000000.0,15475000000,14000000000.0,47900000000.0,11975000000,1,2
366,-34.21904755,51.347522735,0.04761904761905189,61960000000.0,61.96,61960000000.0,15490000000,14000000000.0,47960000000.0,11990000000,1,2
367,-35.62159348,50.277065269999994,0.0,62020000000.0,62.02,62020000000.0,15505000000,14000000000.0,48020000000.0,12005000000,1,2
368,-35.96001434,49.975227360000005,-0.04761904761904634,62080000000.0,62.08,62080000000.0,15520000000,14000000000.0,48080000000.0,12020000000,1,2
369,-35.99299622,50.496334069999996,0.0,62140000000.0,62.14,62140000000.0,15535000000,14000000000.0,48140000000.0,12035000000,1,2
370,-35.86540985,51.451713565,0.04761904761905189,62200000000.0,62.2,62200000000.0,15550000000,14000000000.0,48200000000.0,12050000000,1,2
371,-35.18044662,49.798755650000004,0.04761904761905189,62260000000.0,62.26,62260000000.0,15565000000,14000000000.0,48260000000.0,12065000000,1,1
372,-35.59246063,50.962696075000004,0.04761904761905189,62320000000.0,62.32,62320000000.0,15580000000,14000000000.0,48320000000.0,12080000000,1,2
373,-36.0830307,49.51874161,0.0,62380000000.0,62.38,62380000000.0,15595000000,14000000000.0,48380000000.0,12095000000,1,1
374,-35.85678864,50.86633300500001,0.0,62440000000.0,62.44,62440000000.0,15610000000,14000000000.0,48440000000.0,12110000000,1,2
375,-34.64294434,52.053073880000014,0.0,62500000000.0,62.5,62500000000.0,15625000000,14000000000.0,48500000000.0,12125000000,1,2
376,-33.82919693,50.106082914999995,0.0,62560000000.0,62.56,62560000000.0,15640000000,14000000000.0,48560000000.0,12140000000,1,2
377,-34.87446594,51.39199448,0.04761904761905189,62620000000.0,62.62,62620000000.0,15655000000,14000000000.0,48620000000.0,12155000000,1,2
378,-34.7122345,49.440795895,0.04761904761905189,62680000000.0,62.68,62680000000.0,15670000000,14000000000.0,48680000000.0,12170000000,1,2
379,-34.67157745,50.48274993999999,0.0,62740000000.0,62.74,62740000000.0,15685000000,14000000000.0,48740000000.0,12185000000,1,2
380,-32.96228409,51.21437454000001,-0.04761904761904634,62800000000.0,62.8,62800000000.0,15700000000,14000000000.0,48800000000.0,12200000000,1,2
381,-33.16771698,49.93065262000001,-0.04761904761904634,62860000000.0,62.86,62860000000.0,15715000000,14000000000.0,48860000000.0,12215000000,1,2
382,-33.01901245,51.205360410000004,0.0,62920000000.0,62.92,62920000000.0,15730000000,14000000000.0,48920000000.0,12230000000,1,2
383,-33.13585663,49.80364989999999,0.04761904761905189,62980000000.0,62.98,62980000000.0,15745000000,14000000000.0,48980000000.0,12245000000,1,2
384,-33.04691315,51.015460964999995,0.04761904761905189,63040000000.0,63.04,63040000000.0,15760000000,14000000000.0,49040000000.0,12260000000,1,2
385,-33.10236359,51.174503324999996,0.0,63100000000.0,63.1,63100000000.0,15775000000,14000000000.0,49100000000.0,12275000000,1,2
386,-33.29689026,49.71547698500001,0.0,63160000000.0,63.16,63160000000.0,15790000000,14000000000.0,49160000000.0,12290000000,1,2
387,-33.21305847,50.176750184999996,0.0,63220000000.0,63.22,63220000000.0,15805000000,14000000000.0,49220000000.0,12305000000,1,2
388,-33.16830826,50.464786524999994,0.0,63280000000.0,63.28,63280000000.0,15820000000,14000000000.0,49280000000.0,12320000000,1,2
389,-33.17563629,50.096954345,0.0,63340000000.0,63.34,63340000000.0,15835000000,14000000000.0,49340000000.0,12335000000,1,2
390,-33.3562088,49.98466491999999,0.04761904761905189,63400000000.0,63.4,63400000000.0,15850000000,14000000000.0,49400000000.0,12350000000,1,1
391,-33.28721619,49.22978591499999,0.0,63460000000.0,63.46,63460000000.0,15865000000,14000000000.0,49460000000.0,12365000000,1,2
392,-33.15727997,50.362682345,-0.04761904761904634,63520000000.0,63.52,63520000000.0,15880000000,14000000000.0,49520000000.0,12380000000,1,2
393,-32.83493805,50.42312622000001,0.0,63580000000.0,63.58,63580000000.0,15895000000,14000000000.0,49580000000.0,12395000000,1,2
394,-32.51540756,49.778465275,0.04761904761905189,63640000000.0,63.64,63640000000.0,15910000000,14000000000.0,49640000000.0,12410000000,1,2
395,-32.38508606,50.299377439999994,0.0,63700000000.0,63.7,63700000000.0,15925000000,14000000000.0,49700000000.0,12425000000,1,2
396,-32.2677002,50.766761775,0.0,63760000000.0,63.76,63760000000.0,15940000000,14000000000.0,49760000000.0,12440000000,1,2
397,-31.95305061,50.594945915000004,0.04761904761905189,63820000000.0,63.82,63820000000.0,15955000000,14000000000.0,49820000000.0,12455000000,1,2
398,-31.36640549,50.726734154999995,0.0,63880000000.0,63.88,63880000000.0,15970000000,14000000000.0,49880000000.0,12470000000,1,2
399,-31.03380775,50.28765297,-0.04761904761904634,63940000000.0,63.94,63940000000.0,15985000000,14000000000.0,49940000000.0,12485000000,1,2
400,-30.66109276,50.7500515,0.0,64000000000.0,64.0,64000000000.0,16000000000,14000000000.0,50000000000.0,12500000000,1,2
401,-30.39711952,50.90280342499999,0.0,64060000000.0,64.06,64060000000.0,16015000000,14000000000.0,50060000000.0,12515000000,1,2
402,-30.02916336,49.69145584,0.0,64120000000.0,64.12,64120000000.0,16030000000,14000000000.0,50120000000.0,12530000000,1,2
403,-29.67911911,49.932353975,0.0,64180000000.0,64.18,64180000000.0,16045000000,14000000000.0,50180000000.0,12545000000,1,2
404,-29.11514473,49.26201057,0.0,64240000000.0,64.24,64240000000.0,16060000000,14000000000.0,50240000000.0,12560000000,1,1
405,-28.60356712,50.748510364999994,-0.04761904761904634,64300000000.0,64.3,64300000000.0,16075000000,14000000000.0,50300000000.0,12575000000,1,2
406,-28.00463867,50.80774689,0.0,64360000000.0,64.36,64360000000.0,16090000000,14000000000.0,50360000000.0,12590000000,1,2
407,-28.14271927,49.934936519999994,0.0,64420000000.0,64.42,64420000000.0,16105000000,14000000000.0,50420000000.0,12605000000,1,1
